Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-October-2005,19.15,20.00,19.05,19.50,19.136124031007751937,12900,37,246856.00,12900,100.00,0.95,0.35
10-October-2005,19.20,20.85,19.20,20.00,20.182325581395348837,1075,10,21696.00,1075,100.00,1.65,0.80
7-October-2005,21.35,21.35,20.00,20.00,20.173481781376518218,4940,29,99657.00,4940,100.00,1.35,-1.35
6-October-2005,19.55,20.95,19.55,20.90,20.698965913443125239,2611,19,54045.00,2611,100.00,1.40,1.35
5-October-2005,20.95,21.00,20.10,20.35,20.273104265402843601,1688,15,34221.00,1688,100.00,0.90,-0.60
4-October-2005,20.90,21.00,20.00,20.45,20.695054141059408838,6834,38,141430.00,6834,100.00,1.00,-0.45
3-October-2005,20.10,20.90,19.50,20.10,20.017048914146539476,4927,26,98624.00,4927,100.00,1.40,0.00
30-September-2005,20.70,20.75,20.00,20.10,20.190313053750738334,8465,29,170911.00,8465,100.00,0.75,-0.60
29-September-2005,21.25,21.80,20.75,21.05,21.275869565217391304,4600,28,97869.00,4600,100.00,1.05,-0.20
28-September-2005,22.00,22.20,21.15,21.60,21.511619624254296144,11231,36,241597.00,11231,100.00,1.05,-0.40
27-September-2005,23.00,23.20,21.50,22.00,22.120494631901840490,10432,62,230761.00,10432,100.00,1.70,-1.00
26-September-2005,22.00,22.95,21.50,22.50,22.587662337662337662,6160,36,139140.00,6160,100.00,1.45,0.50
23-September-2005,23.40,23.40,21.85,22.00,21.930047694753577106,6290,34,137940.00,6290,100.00,1.55,-1.40
22-September-2005,23.00,25.00,22.95,22.95,23.490245082231538213,12404,54,291373.00,12404,100.00,2.05,-0.05
21-September-2005,25.00,25.70,24.00,24.15,24.172873194221508828,6230,34,150597.00,6230,100.00,1.70,-0.85
20-September-2005,28.00,28.00,24.30,25.25,25.365603864734299516,10350,64,262534.00,10350,100.00,3.70,-2.75
19-September-2005,25.90,27.50,25.70,26.35,26.502165022853019004,16628,91,440678.00,16628,100.00,1.80,0.45
16-September-2005,24.70,26.00,24.60,25.75,25.296661438494286354,8926,55,225798.00,8926,100.00,1.40,1.05
15-September-2005,26.10,26.50,24.50,24.90,25.396701549384313870,27043,105,686803.00,27043,100.00,2.00,-1.20
