Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-November-2009,174.70,174.70,169.05,174.65,174.589399826036532328,86225,596,15053971.00,86225,100.00,5.65,-0.05
9-November-2009,164.80,166.40,160.50,166.40,165.768129740709003776,31509,188,5223188.00,31509,100.00,5.90,1.60
6-November-2009,161.00,163.00,155.60,158.50,158.829124303050180387,27441,462,4358430.00,27441,100.00,7.40,-2.50
5-November-2009,158.35,165.00,156.00,159.30,159.498058581822294266,26527,454,4231005.00,26527,100.00,9.00,0.95
4-November-2009,164.00,167.95,155.00,158.35,158.768512381755738988,33194,521,5270162.00,33194,100.00,12.95,-5.65
3-November-2009,173.00,173.00,162.75,162.75,165.393551641900568702,21804,436,3606241.00,21804,100.00,10.25,-10.25
30-October-2009,182.90,184.40,167.00,171.30,177.676064003483182758,36748,642,6529240.00,36748,100.00,17.40,-11.60
29-October-2009,173.00,178.00,169.00,175.70,173.374035406264185201,24233,580,4201373.00,24233,100.00,9.00,2.70
28-October-2009,171.50,183.30,168.20,174.60,174.046355182452867520,35379,883,6157586.00,35379,100.00,15.10,3.10
27-October-2009,189.80,189.80,176.55,177.00,179.355995018975332068,33728,707,6049319.00,33728,100.00,13.25,-12.80
26-October-2009,201.40,201.40,185.00,185.80,193.241115162228851323,27153,665,5247076.00,27153,100.00,16.40,-15.60
23-October-2009,202.70,202.70,186.00,193.65,194.705532392168336868,41013,916,7985458.00,41013,100.00,16.70,-9.05
22-October-2009,208.95,208.95,193.05,193.05,198.288710802524211994,61643,875,12223111.00,61643,100.00,15.90,-15.90
21-October-2009,214.30,214.30,201.00,203.20,206.643544441424300081,128765,1394,26608456.00,128765,100.00,13.30,-11.10
20-October-2009,209.70,209.70,199.75,207.60,208.226935697725235735,270006,2699,56222522.00,270006,100.00,9.95,-2.10
17-October-2009,199.75,199.75,199.75,199.75,199.750000000000000000,9572,116,1912007.00,9572,100.00,0.00,0.00
16-October-2009,178.00,190.25,172.15,190.25,179.674322063326703917,63354,737,11383087.00,63354,100.00,18.10,12.25
15-October-2009,185.30,188.90,181.20,181.20,183.049493077510083942,27519,393,5037339.00,27519,100.00,7.70,-4.10
14-October-2009,176.05,194.55,176.05,190.70,184.603741956415941166,147944,1518,27311016.00,147944,100.00,18.50,14.65
12-October-2009,185.30,185.30,185.30,185.30,185.299919807538091419,3741,65,693207.00,3741,100.00,0.00,0.00
9-October-2009,195.00,195.00,195.00,195.00,195.000000000000000000,3900,36,760500.00,3900,100.00,0.00,0.00
8-October-2009,211.00,218.00,205.25,205.25,208.257138415297714670,19297,209,4018738.00,19297,100.00,12.75,-5.75
7-October-2009,223.85,223.85,207.00,216.05,221.656060242520440744,108362,1249,24019094.00,108362,100.00,16.85,-7.80
6-October-2009,213.20,213.20,196.05,213.20,210.074600051914695957,146394,1610,30753661.00,146394,100.00,17.15,0.00
5-October-2009,203.05,203.05,194.00,203.05,202.780906514275180312,86794,554,17600166.00,86794,100.00,9.05,0.00
1-October-2009,193.40,193.40,193.40,193.40,193.399975633528265107,16416,93,3174854.00,16416,100.00,0.00,0.00
30-September-2009,183.90,184.20,183.90,184.20,184.180330015715034049,15272,105,2812802.00,15272,100.00,0.30,0.30
29-September-2009,175.45,175.45,175.45,175.45,175.449997450150441123,19609,123,3440399.00,19609,100.00,0.00,0.00
25-September-2009,167.10,167.10,167.10,167.10,167.099968163005412289,9423,61,1574583.00,9423,100.00,0.00,0.00
24-September-2009,159.15,159.15,159.15,159.15,159.149965635738831615,14550,86,2315632.00,14550,100.00,0.00,0.00
23-September-2009,151.60,151.60,151.60,151.60,151.600000000000000000,18980,101,2877368.00,18980,100.00,0.00,0.00
22-September-2009,141.00,144.40,141.00,144.40,144.346914416594083680,30999,139,4474610.00,30999,100.00,3.40,3.40
18-September-2009,137.90,138.45,128.50,137.55,135.212085410128607470,81255,829,10986658.00,81255,100.00,9.95,-0.35
17-September-2009,131.90,131.90,120.25,131.90,130.023623554889442027,151459,1491,19693248.00,96945,64.01,11.65,0.00
16-September-2009,125.65,125.65,123.50,125.65,125.620397590153973318,406499,847,51064566.00,134553,33.10,2.15,0.00
15-September-2009,119.70,119.70,119.70,119.70,119.699889258028792912,5418,29,648534.00,5418,100.00,0.00,0.00
14-September-2009,114.00,114.00,114.00,114.00,114.000000000000000000,7578,42,863892.00,7578,100.00,0.00,0.00
11-September-2009,108.60,108.60,108.60,108.60,108.599932076753268806,5889,50,639545.00,5889,100.00,0.00,0.00
10-September-2009,103.45,103.45,103.45,103.45,103.449942296595499134,6932,39,717115.00,6932,100.00,0.00,0.00
9-September-2009,96.40,98.55,95.00,98.55,97.569000939187602723,34072,167,3324371.00,29958,87.93,3.55,2.15
8-September-2009,89.95,93.90,86.50,93.90,91.279633051742344244,90912,502,8298414.00,75556,83.11,7.40,3.95
7-September-2009,86.15,86.15,81.00,85.40,85.042885486086381441,19657,178,1671688.00,17276,87.89,5.15,-0.75
4-September-2009,79.85,80.00,77.00,78.40,78.538187702265372168,3090,50,242683.00,2280,73.79,3.00,-1.45
3-September-2009,81.00,83.00,76.35,77.25,78.797059130253415371,9589,88,755585.00,8518,88.83,6.65,-3.75
2-September-2009,81.70,84.35,78.00,80.35,79.922957440198819509,9657,109,771816.00,5603,58.02,6.35,-1.35
1-September-2009,89.00,89.00,81.70,81.70,84.198435473092495774,25439,177,2141924.00,16157,63.51,7.30,-7.30
31-August-2009,83.50,87.00,81.55,85.95,84.747503640524235489,19228,186,1629525.00,14422,75.01,5.45,2.45
28-August-2009,83.50,83.90,78.05,82.95,81.652426646982838162,21676,201,1769898.00,15546,71.72,5.85,-0.55
27-August-2009,80.50,83.00,79.00,80.35,81.406420196065867879,15607,143,1270510.00,13775,88.26,4.00,-0.15
26-August-2009,84.90,85.55,79.00,79.25,82.819959690117780437,31754,208,2629865.00,20182,63.56,6.55,-5.65
25-August-2009,80.50,81.55,77.70,81.50,81.088331189614429720,33431,217,2710864.00,25068,74.98,3.85,1.00
24-August-2009,77.70,77.70,74.75,77.70,77.198963730569948186,10615,81,819467.00,10012,94.32,2.95,0.00
21-August-2009,73.80,74.00,71.20,74.00,73.469721115537848605,20080,141,1475272.00,13566,67.56,2.80,0.20
20-August-2009,70.00,70.50,64.00,70.50,70.393311036789297658,7475,55,526190.00,7475,100.00,6.50,0.50
19-August-2009,66.05,68.55,66.05,67.15,68.054357204486626402,2318,23,157750.00,2318,100.00,2.50,1.10
18-August-2009,68.00,69.40,65.30,65.30,68.720797720797720797,702,11,48242.00,702,100.00,4.10,-2.70
17-August-2009,73.40,73.40,66.65,66.65,67.359260763606823720,4924,41,331677.00,4924,100.00,6.75,-6.75
14-August-2009,71.80,71.80,69.00,70.15,70.131578947368421052,950,8,66625.00,950,100.00,2.80,-1.65
13-August-2009,67.50,73.80,67.50,71.50,71.068585563301101866,4447,41,316042.00,4447,100.00,6.30,4.00
12-August-2009,69.10,71.00,69.10,70.35,70.218616567036720751,1171,8,82226.00,1171,100.00,1.90,1.25
11-August-2009,68.00,71.85,68.00,71.10,70.331612511387792286,3293,29,231602.00,3293,100.00,3.85,3.10
10-August-2009,73.90,73.90,69.00,69.15,69.510115292582118773,4597,37,319538.00,4597,100.00,4.90,-4.75
7-August-2009,74.35,74.35,70.00,70.55,71.783465513097813025,4161,46,298691.00,4161,100.00,4.35,-3.80
6-August-2009,77.00,77.00,72.00,72.80,73.516301126259632483,1687,22,124022.00,1687,100.00,5.00,-4.20
5-August-2009,73.85,74.00,71.00,73.75,73.588481189038550859,2153,23,158436.00,2153,100.00,3.00,-0.10
4-August-2009,72.00,74.90,70.50,70.50,72.104975855553222758,4763,45,343436.00,4763,100.00,4.40,-1.50
3-August-2009,73.90,75.00,73.05,73.70,74.626459143968871595,4626,33,345222.00,4626,100.00,1.95,-0.20
31-July-2009,76.00,76.00,70.50,71.80,73.239292035398230088,2825,39,206901.00,2825,100.00,5.50,-4.20
30-July-2009,75.00,75.00,71.80,73.15,74.313352826510721247,6156,23,457473.00,6156,100.00,3.20,-1.85
29-July-2009,76.65,77.50,73.00,73.35,74.938537507879806682,9518,60,713265.00,9518,100.00,4.50,-3.30
28-July-2009,74.60,76.65,74.00,76.65,75.988367940411203510,19601,90,1489448.00,19601,100.00,2.65,2.05
27-July-2009,67.00,73.10,67.00,73.00,72.015961691939345570,3759,47,270708.00,3759,100.00,6.10,6.00
24-July-2009,74.90,74.90,69.20,69.65,70.837431693989071038,3660,41,259265.00,3660,100.00,5.70,-5.25
23-July-2009,75.00,78.45,72.60,72.80,73.324082834016608851,9513,86,697532.00,9513,100.00,5.85,-2.20
22-July-2009,81.00,81.00,75.00,76.40,77.402554399243140964,6342,91,490887.00,6342,100.00,6.00,-4.60
21-July-2009,80.50,80.50,75.00,77.90,77.007940854326396495,7304,85,562466.00,7304,100.00,5.50,-2.60
20-July-2009,78.50,78.80,76.10,76.75,78.018565708045140152,10988,82,857268.00,10988,100.00,2.70,-1.75
17-July-2009,74.80,75.05,69.50,75.05,74.561808075703982727,21769,133,1623136.00,21769,100.00,5.55,0.25
16-July-2009,72.80,72.80,67.50,71.50,70.003254149040026033,3073,31,215120.00,3073,100.00,5.30,-1.30
15-July-2009,69.35,69.35,67.00,69.35,69.233484162895927601,5525,41,382515.00,5525,100.00,2.35,0.00
14-July-2009,70.00,70.00,64.70,66.05,66.378564264221235133,6979,83,463256.00,6979,100.00,5.30,-3.95
13-July-2009,72.10,72.10,65.50,66.80,67.116191500806885422,1859,51,124769.00,1859,100.00,6.60,-5.30
10-July-2009,73.00,73.00,68.45,68.70,69.712707182320441988,6335,52,441630.00,6335,100.00,4.55,-4.30
9-July-2009,74.95,74.95,70.50,72.00,71.897575592481612639,3671,49,263936.00,3671,100.00,4.45,-2.95
8-July-2009,70.50,74.75,69.50,73.30,71.348487660048246427,5389,58,384497.00,5389,100.00,5.25,2.80
7-July-2009,75.10,75.10,71.50,72.20,72.690104723231459713,4679,53,340117.00,4679,100.00,3.60,-2.90
6-July-2009,78.35,78.35,71.00,71.55,75.825784604220838120,16537,137,1253931.00,16537,100.00,7.35,-6.80
3-July-2009,74.65,74.65,72.00,74.65,74.074670758215062012,7821,96,579338.00,7821,100.00,2.65,0.00
2-July-2009,66.75,78.00,66.75,71.10,74.205032703488372093,11008,105,816849.00,11008,100.00,11.25,4.35
1-July-2009,64.00,69.80,63.25,67.75,67.428402366863905325,3380,33,227908.00,3380,100.00,6.55,3.75
30-June-2009,72.00,72.00,66.30,66.50,68.117763257863546573,6581,82,448283.00,6581,100.00,5.70,-5.50
29-June-2009,68.90,69.30,66.00,68.90,68.402153876006597458,10307,90,705021.00,10307,100.00,3.30,0.00
26-June-2009,68.85,68.85,65.60,66.00,66.753934495959166312,4702,46,313877.00,4702,100.00,3.25,-2.85
25-June-2009,64.40,66.25,63.00,65.60,65.584129316678912564,6805,71,446300.00,6805,100.00,3.25,1.20
24-June-2009,64.00,64.95,62.00,63.10,63.457956015523932729,3092,42,196212.00,3092,100.00,2.95,-0.90
23-June-2009,60.55,64.90,60.55,63.50,61.403429971416904859,2449,37,150377.00,2449,100.00,4.35,2.95
22-June-2009,65.45,66.95,63.50,63.70,64.169244978065111983,4331,51,277917.00,4331,100.00,3.45,-1.75
19-June-2009,70.00,70.00,66.50,66.80,67.319664902998236331,6804,54,458043.00,6804,100.00,3.50,-3.20
18-June-2009,72.00,72.00,68.70,69.00,69.907987001881306652,5847,54,408752.00,5847,100.00,3.30,-3.00
17-June-2009,72.00,73.85,71.20,72.20,73.444235980821346675,9594,116,704624.00,9594,100.00,2.65,0.20
16-June-2009,70.00,72.00,68.05,70.35,70.342239567697388171,3331,45,234310.00,3331,100.00,3.95,0.35
15-June-2009,69.25,72.90,69.25,70.05,71.503989920201595968,4762,56,340502.00,4762,100.00,3.65,0.80
12-June-2009,72.65,74.00,69.80,70.10,71.583003240907454087,8331,77,596358.00,8331,100.00,4.20,-2.55
11-June-2009,79.90,79.90,70.05,72.25,72.300834932323808536,19283,227,1394177.00,15857,82.23,9.85,-7.65
10-June-2009,82.50,82.50,73.35,76.10,77.273608596624423290,17123,176,1323156.00,9105,53.17,9.15,-6.40
9-June-2009,79.00,83.45,78.00,79.60,80.651916459950388093,24994,267,2015814.00,13268,53.08,5.45,0.60
8-June-2009,86.00,87.70,75.00,79.35,83.184081992153094723,49956,415,4155544.00,34255,68.57,12.70,-6.65
5-June-2009,75.00,82.80,74.00,79.85,80.113961990711768387,60722,470,4864680.00,29236,48.15,8.80,4.85
4-June-2009,74.95,77.00,68.40,75.30,72.650955615226662454,31655,327,2299766.00,15861,50.11,8.60,0.35
3-June-2009,79.90,79.90,69.00,72.45,72.210453682939451440,34782,246,2511624.00,15966,45.90,10.90,-7.45
2-June-2009,70.15,74.80,70.15,73.20,72.619772153834391008,26158,172,1899588.00,13562,51.85,4.65,3.05
1-June-2009,75.05,77.35,73.55,74.30,75.346807065217391304,20608,182,1552747.00,10890,52.84,3.80,-0.75
29-May-2009,74.00,76.95,72.50,74.75,74.993316415883341077,27979,224,2098238.00,15200,54.33,4.45,0.75
28-May-2009,81.95,81.95,73.15,73.75,75.696639830668632120,26457,283,2002706.00,15359,58.05,8.80,-8.20
27-May-2009,83.00,86.70,75.25,80.10,81.244414049240230826,100162,812,8137603.00,62937,62.84,11.45,-2.90
26-May-2009,76.00,80.80,70.30,80.70,77.969411293292035781,184676,1393,14399079.00,90024,48.75,10.50,4.70
25-May-2009,63.80,69.90,60.80,67.35,65.586164503854034539,51245,430,3360963.00,30830,60.16,9.10,3.55
22-May-2009,63.90,63.90,59.50,60.85,61.447813531353135313,24240,214,1489495.00,12218,50.40,4.40,-3.05
21-May-2009,64.00,64.00,54.00,59.75,57.946504609533258919,72567,423,4205004.00,42117,58.04,10.00,-4.25
20-May-2009,52.00,55.00,51.10,53.50,54.191221938432585024,14878,84,806257.00,10583,71.13,3.90,1.50
19-May-2009,57.00,57.00,50.30,51.45,53.615258498196524210,18298,133,981052.00,16334,89.27,6.70,-5.55
15-May-2009,53.20,53.20,49.30,49.85,50.577300259590423997,6934,62,350703.00,3114,44.91,3.90,-3.35
14-May-2009,55.00,55.00,50.00,50.90,50.626315789473684210,2470,50,125047.00,2162,87.53,5.00,-4.10
13-May-2009,51.00,52.35,50.00,50.80,51.409315931593159315,8888,90,456926.00,6771,76.18,2.35,-0.20
12-May-2009,48.50,53.00,48.50,50.00,49.748185117967332123,2204,38,109645.00,1727,78.36,4.50,1.50
11-May-2009,51.70,51.70,48.10,49.10,49.553655023406553835,5554,38,275221.00,4276,76.99,3.60,-2.60
8-May-2009,59.00,59.00,48.50,49.50,50.879273565869126549,17345,156,882501.00,10152,58.53,10.50,-9.50
7-May-2009,51.45,51.45,49.05,50.70,50.331763320576979687,3397,42,170977.00,2615,76.98,2.40,-0.75
6-May-2009,51.85,51.85,49.05,49.40,50.506728920626201592,3641,64,183895.00,1006,27.63,2.80,-2.45
5-May-2009,50.70,50.70,48.30,48.70,48.841070681723128398,2391,17,116779.00,2139,89.46,2.40,-2.00
4-May-2009,52.00,52.00,48.30,49.10,49.561199373461624524,4469,44,221489.00,3098,69.32,3.70,-2.90
29-April-2009,47.00,50.90,47.00,49.75,49.343850611719253058,3106,46,153262.00,2865,92.24,3.90,2.75
28-April-2009,50.75,50.75,46.00,47.90,47.371428571428571428,315,13,14922.00,306,97.14,4.75,-2.85
27-April-2009,50.00,50.00,47.25,48.10,48.081967213114754098,915,25,43995.00,854,93.33,2.75,-1.90
24-April-2009,48.05,50.00,47.00,48.05,48.165656565656565656,5445,52,262262.00,4092,75.15,3.00,0.00
23-April-2009,52.65,52.65,48.30,48.35,49.011320754716981132,795,25,38964.00,772,97.11,4.35,-4.30
22-April-2009,51.25,51.25,47.80,48.75,48.920422927100723427,3594,37,175820.00,2471,68.75,3.45,-2.50
21-April-2009,50.45,50.45,48.50,48.60,48.874097007223942208,3876,25,189436.00,3761,97.03,1.95,-1.85
20-April-2009,52.00,52.00,47.65,48.75,49.423306233062330623,1845,22,91186.00,1520,82.38,4.35,-3.25
17-April-2009,47.60,49.50,47.00,48.60,48.743338008415147265,5704,45,278032.00,2229,39.08,2.50,1.00
16-April-2009,49.10,52.00,47.00,47.55,47.832974469394032605,13004,81,622020.00,11849,91.12,5.00,-1.55
15-April-2009,48.25,52.00,48.25,50.05,50.491769009668147373,7654,73,386464.00,5017,65.55,3.75,1.80
13-April-2009,50.00,52.00,49.00,49.45,50.039962504316937194,20269,89,1014260.00,18997,93.72,3.00,-0.55
9-April-2009,54.80,54.80,48.70,49.25,50.058345120226308345,16968,97,849390.00,15897,93.69,6.10,-5.55
8-April-2009,50.00,53.85,47.50,51.10,51.068381302306593182,9798,84,500368.00,7884,80.47,6.35,1.10
6-April-2009,51.00,51.00,48.60,49.00,50.227456258411843876,1486,35,74638.00,1223,82.30,2.40,-2.00
2-April-2009,50.00,51.00,49.00,51.00,49.970184948979591836,6272,37,313413.00,6172,98.41,2.00,1.00
1-April-2009,50.95,50.95,48.60,50.00,49.736613603473227206,691,16,34368.00,691,100.00,2.35,-0.95
31-March-2009,52.05,52.05,48.00,48.45,48.992836398838334946,5165,69,253048.00,4173,80.79,4.05,-3.60
30-March-2009,53.90,53.90,49.55,49.55,49.883561643835616438,292,7,14566.00,292,100.00,4.35,-4.35
27-March-2009,50.00,54.00,49.15,51.10,50.966293158422155415,10977,77,559457.00,8204,74.74,4.85,1.10
26-March-2009,55.00,55.00,51.20,51.70,52.456762295081967213,4880,41,255989.00,2678,54.88,3.80,-3.30
25-March-2009,51.50,52.75,51.50,52.50,51.959722222222222222,720,27,37411.00,695,96.53,1.25,1.00
24-March-2009,53.00,53.00,51.40,51.90,51.790802954491303311,12591,28,652098.00,12275,97.49,1.60,-1.10
23-March-2009,55.00,55.00,51.00,51.15,52.931247036510194404,4218,36,223264.00,1951,46.25,4.00,-3.85
20-March-2009,56.00,56.00,51.90,54.60,54.000181422351233671,5512,70,297649.00,4954,89.88,4.10,-1.40
19-March-2009,51.35,52.65,50.55,52.35,51.844116969836518535,4343,61,225159.00,3992,91.92,2.10,1.00
18-March-2009,53.00,53.00,49.05,49.20,50.972018348623853211,2180,41,111119.00,1693,77.66,3.95,-3.80
17-March-2009,50.60,53.00,48.10,48.45,49.357919782460910944,2942,31,145211.00,2371,80.59,4.90,-2.15
16-March-2009,48.00,51.00,48.00,49.20,49.993470149253731343,1072,23,53593.00,542,50.56,3.00,1.20
13-March-2009,51.25,51.25,48.25,48.90,49.284530386740331491,1810,37,89205.00,1475,81.49,3.00,-2.35
12-March-2009,54.90,54.90,48.45,48.75,50.330211399518330211,3737,50,188084.00,2747,73.51,6.45,-6.15
9-March-2009,53.55,53.55,48.20,50.80,49.650302114803625377,1324,24,65737.00,1211,91.47,5.35,-2.75
6-March-2009,46.05,48.70,46.05,48.70,47.384649910233393177,2228,4,105573.00,2228,100.00,2.65,2.65
5-March-2009,49.50,49.50,47.55,48.20,48.462785556374355195,1357,15,65764.00,1357,100.00,1.95,-1.30
4-March-2009,49.75,52.00,48.65,49.40,49.773909563825530212,2499,37,124385.00,2347,93.92,3.35,-0.35
3-March-2009,50.00,51.90,50.00,50.70,50.865267433987813134,1477,24,75128.00,1442,97.63,1.90,0.70
2-March-2009,49.10,51.80,48.80,50.55,50.103187919463087248,1192,20,59723.00,1192,100.00,3.00,1.45
27-February-2009,50.10,51.00,48.80,49.50,49.759455370650529500,661,28,32891.00,661,100.00,2.20,-0.60
26-February-2009,50.00,52.80,50.00,51.00,51.543417366946778711,1071,20,55203.00,1071,100.00,2.80,1.00
25-February-2009,54.00,54.50,49.60,51.10,51.622566371681415929,2260,36,116667.00,2260,100.00,4.90,-2.90
24-February-2009,54.00,54.00,51.75,51.95,52.824697754749568221,1158,30,61171.00,1158,100.00,2.25,-2.05
20-February-2009,51.00,53.85,51.00,53.85,53.713685770750988142,4048,51,217433.00,4048,100.00,2.85,2.85
19-February-2009,51.00,51.30,51.00,51.30,51.169204737732656514,591,13,30241.00,591,100.00,0.30,0.30
18-February-2009,51.00,51.00,48.60,48.90,49.484520123839009287,646,13,31967.00,646,100.00,2.40,-2.10
17-February-2009,50.00,50.75,48.25,49.15,49.071113074204946996,2264,25,111097.00,2264,100.00,2.50,-0.85
16-February-2009,50.00,50.70,50.00,50.50,50.418803418803418803,351,7,17697.00,351,100.00,0.70,0.50
13-February-2009,54.50,54.50,51.15,51.80,51.495812395309882747,597,10,30743.00,597,100.00,3.35,-2.70
12-February-2009,53.00,54.60,53.00,53.70,53.175043327556325823,577,5,30682.00,577,100.00,1.60,0.70
11-February-2009,53.70,55.00,51.10,53.75,53.635609444798978940,1567,32,84047.00,1567,100.00,3.90,0.05
10-February-2009,53.00,53.85,52.00,52.65,52.635632183908045977,1740,13,91586.00,1740,100.00,1.85,-0.35
9-February-2009,54.20,54.60,53.50,53.50,54.120000000000000000,875,11,47355.00,875,100.00,1.10,-0.70
6-February-2009,50.20,53.30,50.20,52.00,52.801941747572815533,515,13,27193.00,515,100.00,3.10,1.80
5-February-2009,50.00,52.50,50.00,50.85,51.313531353135313531,303,15,15548.00,303,100.00,2.50,0.85
4-February-2009,51.50,52.75,50.00,50.00,50.377831997211571976,2869,48,144534.00,2869,100.00,2.75,-1.50
3-February-2009,52.00,53.80,50.50,50.80,51.415768194070080862,1484,38,76301.00,1484,100.00,3.30,-1.20
2-February-2009,51.30,53.50,51.10,53.00,53.162307692307692307,1300,10,69111.00,1300,100.00,2.40,1.70
30-January-2009,53.00,54.90,52.75,52.80,53.015362106803218727,1367,25,72472.00,1367,100.00,2.15,-0.20
29-January-2009,51.50,55.00,51.50,52.95,54.069306930693069306,2020,37,109220.00,2020,100.00,3.50,1.45
28-January-2009,50.00,54.95,49.75,52.85,52.410593900481540930,3115,51,163259.00,3115,100.00,5.20,2.85
27-January-2009,48.60,52.50,48.55,52.35,50.775000000000000000,560,23,28434.00,560,100.00,3.95,3.75
23-January-2009,50.00,50.50,49.00,50.05,49.959861591695501730,1445,18,72192.00,1445,100.00,1.50,0.05
22-January-2009,52.25,52.25,50.00,51.00,50.833333333333333333,690,15,35075.00,690,100.00,2.25,-1.25
21-January-2009,50.60,53.50,50.60,51.35,51.545833333333333333,1920,20,98968.00,1920,100.00,2.90,0.75
20-January-2009,53.00,54.70,51.75,51.90,53.698012874335292471,3573,28,191863.00,3573,100.00,2.95,-1.10
19-January-2009,55.00,55.00,53.05,54.10,54.842129629629629629,2160,25,118459.00,2160,100.00,1.95,-0.90
16-January-2009,54.00,55.00,53.00,53.00,53.923809523809523809,210,8,11324.00,210,100.00,2.00,-1.00
15-January-2009,54.50,55.00,52.90,53.00,53.309427880741337630,1241,40,66157.00,1241,100.00,2.10,-1.50
14-January-2009,54.00,56.10,53.10,54.75,54.592975206611570247,1452,32,79269.00,1452,100.00,3.00,0.75
13-January-2009,57.00,58.00,53.00,53.45,54.665508857242097950,2879,41,157382.00,2879,100.00,5.00,-3.55
12-January-2009,60.10,60.10,55.00,55.75,57.558914728682170542,5160,64,297004.00,5160,100.00,5.10,-4.35
9-January-2009,68.90,68.90,51.00,57.25,58.064752252252252252,1776,54,103123.00,1249,70.33,17.90,-11.65
7-January-2009,68.50,68.50,56.55,60.00,60.173000147863374242,6763,77,406950.00,5558,82.18,11.95,-8.50
