Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-January-2012,88.00,88.00,82.05,85.40,85.387961476725521669,6230,96,531967.00,6230,100.00,5.95,-2.60
17-January-2012,83.00,85.90,83.00,85.65,85.050537146315630201,6609,96,562099.00,6609,100.00,2.90,2.65
16-January-2012,78.00,82.20,78.00,82.20,81.383858430496981724,12093,139,984175.00,12093,100.00,4.20,4.20
13-January-2012,76.00,78.50,73.00,78.30,76.363014922705745688,89528,134,6836628.00,89528,100.00,5.50,2.30
12-January-2012,75.00,75.80,72.00,75.00,74.966888175985334555,139648,91,10468976.00,139648,100.00,3.80,0.00
11-January-2012,72.00,74.00,72.00,73.00,72.999894984457699739,47612,96,3475671.00,47612,100.00,2.00,1.00
10-January-2012,70.05,71.90,67.50,71.50,71.228628952406099412,242384,175,17264680.00,242384,100.00,4.40,1.45
9-January-2012,70.00,71.00,66.10,69.95,69.952071666978925966,144111,119,10080863.00,144111,100.00,4.90,-0.05
7-January-2012,67.20,70.75,67.00,69.25,69.047131147540983606,488,16,33695.00,488,100.00,3.75,2.05
6-January-2012,69.20,69.20,65.05,68.30,67.905175734232065479,83080,86,5641562.00,83080,100.00,4.15,-0.90
5-January-2012,68.80,69.00,67.00,67.50,68.240802675585284280,897,23,61212.00,897,100.00,2.00,-1.30
4-January-2012,67.20,70.00,66.00,67.80,67.905045351473922902,3528,44,239569.00,3528,100.00,4.00,0.60
3-January-2012,70.00,70.00,67.30,68.25,68.154052907058989956,7069,69,481781.00,7069,100.00,2.70,-1.75
2-January-2012,68.00,71.20,68.00,68.15,68.669379450661241098,1966,29,135004.00,1966,100.00,3.20,0.15
