Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
19-September-2013,50.65,51.00,46.00,46.65,48.512999020994234743,9193,200,445980.00,4422,48.10,5.00,-4.00
18-September-2013,48.70,51.00,48.60,49.10,49.343523997370151216,3042,144,150103.00,2431,79.91,2.40,0.40
17-September-2013,47.20,47.80,46.65,46.65,47.616321679706843616,10097,73,480782.00,9586,94.94,1.15,-0.55
16-September-2013,50.00,50.00,47.10,48.40,48.017879161528976572,1622,29,77885.00,1061,65.41,2.90,-1.60
13-September-2013,46.80,48.70,46.75,48.70,47.489772727272727272,880,35,41791.00,560,63.64,1.95,1.90
12-September-2013,47.15,48.50,47.05,48.20,47.799166350890488821,2639,76,126142.00,1431,54.23,1.45,1.05
11-September-2013,50.50,50.50,47.25,47.55,49.136228435455086258,1681,52,82598.00,1276,75.91,3.25,-2.95
10-September-2013,46.25,49.25,44.50,48.80,47.425663170882171499,3242,108,153754.00,2234,68.91,4.75,2.55
6-September-2013,44.50,45.70,44.15,45.30,44.902750491159135559,2036,32,91422.00,1531,75.20,1.55,0.80
5-September-2013,44.05,45.00,43.90,44.95,44.489024390243902439,820,22,36481.00,670,81.71,1.10,0.90
4-September-2013,44.00,44.90,42.10,44.80,43.305003819709702062,5236,148,226745.00,3571,68.20,2.80,0.80
3-September-2013,43.40,43.40,43.10,43.20,43.221238938053097345,226,7,9768.00,201,88.94,0.30,-0.20
2-September-2013,46.10,46.10,44.45,44.45,44.987420269312544294,5644,59,253909.00,3571,63.27,1.65,-1.65
30-August-2013,46.00,47.70,45.55,46.75,46.233437349975996159,8332,92,385217.00,7793,93.53,2.15,0.75
29-August-2013,44.55,45.90,44.55,45.45,45.355218855218855218,594,28,26941.00,353,59.43,1.35,0.90
28-August-2013,44.10,46.00,42.65,43.95,43.526981259878076315,8858,152,385562.00,6053,68.33,3.35,-0.15
27-August-2013,44.55,45.35,43.85,44.75,44.347554630593132154,961,25,42618.00,861,89.59,1.50,0.20
26-August-2013,43.00,45.85,43.00,45.25,44.051037443357977581,4193,140,184706.00,1656,39.49,2.85,2.25
23-August-2013,44.95,45.65,43.20,43.90,43.892857142857142857,1288,67,56534.00,640,49.69,2.45,-1.05
22-August-2013,45.50,45.50,43.65,43.85,44.135241855873642645,1013,30,44709.00,850,83.91,1.85,-1.65
21-August-2013,45.60,45.60,43.45,44.35,44.698815566835871404,591,46,26417.00,361,61.08,2.15,-1.25
20-August-2013,43.90,46.60,43.90,44.90,45.049555273189326556,787,50,35454.00,586,74.46,2.70,1.00
19-August-2013,46.55,46.55,45.65,45.95,45.967518026821214367,14839,136,682112.00,5360,36.12,0.90,-0.60
16-August-2013,46.25,48.00,45.70,48.00,46.734158117079058539,3314,89,154877.00,2040,61.56,2.30,1.75
14-August-2013,45.10,48.70,45.10,47.95,47.455018587360594795,1345,36,63827.00,1222,90.86,3.60,2.85
13-August-2013,48.00,48.75,46.05,46.65,46.707815924032140248,2738,57,127886.00,2422,88.46,2.70,-1.35
12-August-2013,45.50,49.75,45.50,47.90,48.000394788787998420,5066,134,243170.00,1094,21.59,4.25,2.40
8-August-2013,48.85,49.85,47.55,47.60,47.926016926016926016,7326,175,351106.00,4516,61.64,2.30,-1.25
7-August-2013,51.00,51.00,49.55,50.00,49.968774703557312252,2530,92,126421.00,1434,56.68,1.45,-1.00
6-August-2013,50.20,52.00,49.95,51.55,51.049897750511247443,4890,163,249634.00,2326,47.57,2.05,1.35
5-August-2013,50.35,53.75,50.20,52.65,52.347174163783160322,4335,136,226925.00,2610,60.21,3.55,2.30
2-August-2013,52.50,54.60,52.50,53.00,53.376400791034937376,15170,285,809720.00,11168,73.62,2.10,0.50
1-August-2013,47.00,50.20,47.00,50.20,49.630410531012940651,8964,157,444887.00,7179,80.09,3.20,3.20
31-July-2013,40.55,47.50,39.50,45.65,43.741392987466285895,6303,245,275702.00,4780,75.84,8.00,5.10
30-July-2013,48.50,48.60,42.25,43.20,44.001088646967340590,6430,261,282927.00,2584,40.19,6.35,-5.30
29-July-2013,45.00,46.40,43.55,45.15,45.171942446043165467,1390,70,62789.00,1065,76.62,2.85,0.15
26-July-2013,49.25,49.25,46.65,46.85,47.497568881685575364,4936,55,234448.00,1894,38.37,2.60,-2.40
25-July-2013,48.90,50.80,47.50,49.15,48.320132795826416884,4217,110,203766.00,2792,66.21,3.30,0.25
24-July-2013,48.50,49.60,46.60,49.10,47.836658586611970911,5363,134,256548.00,1718,32.03,3.00,0.60
23-July-2013,48.40,50.30,47.50,48.50,48.564992150706436420,6370,196,309359.00,2469,38.76,2.80,0.10
22-July-2013,49.05,51.80,48.85,49.05,49.455271329291734437,6763,182,334466.00,2086,30.84,2.95,0.00
19-July-2013,50.20,51.50,48.25,50.55,49.261197639547257424,10337,262,509213.00,3422,33.10,3.25,0.35
18-July-2013,52.00,52.00,48.25,49.85,49.712960760998810939,4205,198,209043.00,1661,39.50,3.75,-2.15
17-July-2013,53.00,53.00,49.70,49.90,50.580387388169894901,11513,295,582332.00,7893,68.56,3.30,-3.10
16-July-2013,53.75,54.00,50.00,51.50,51.997807891590275009,5018,250,260925.00,1912,38.10,4.00,-2.25
15-July-2013,49.90,55.80,49.90,52.10,52.688984335522991409,7916,303,417086.00,4361,55.09,5.90,2.20
12-July-2013,55.25,56.00,52.90,53.25,54.019019751280175566,5468,222,295376.00,2103,38.46,3.10,-2.00
11-July-2013,56.25,56.25,53.50,54.15,54.392097264437689969,4277,213,232635.00,1921,44.91,2.75,-2.10
10-July-2013,55.80,55.90,53.15,54.05,54.373030224748127098,3871,126,210478.00,1131,29.22,2.75,-1.75
9-July-2013,56.00,56.00,52.85,53.60,54.132883558220889555,20010,309,1083199.00,15290,76.41,3.15,-2.40
8-July-2013,58.00,58.00,53.50,53.95,54.784302211783127813,5109,146,279893.00,3280,64.20,4.50,-4.05
5-July-2013,55.05,58.00,54.60,55.40,56.054610564010743061,4468,141,250452.00,3250,72.74,3.40,0.35
4-July-2013,58.75,58.80,55.60,56.35,56.382101633937940338,13342,292,752250.00,7963,59.68,3.20,-2.40
3-July-2013,56.75,59.50,55.50,57.15,57.053009531270400835,7659,285,436969.00,4369,57.04,4.00,0.40
2-July-2013,59.80,59.80,57.60,58.00,58.544611448672849376,3127,94,183069.00,951,30.41,2.20,-1.80
1-July-2013,60.25,60.25,56.60,59.40,58.331539289558665231,5574,220,325140.00,1967,35.29,3.65,-0.85
28-June-2013,56.30,60.00,56.30,57.75,58.338858905165767154,5188,165,302662.00,2861,55.15,3.70,1.45
27-June-2013,56.25,59.00,56.15,58.20,58.062864994847131569,5822,157,338042.00,4727,81.19,2.85,1.95
26-June-2013,56.15,61.00,56.10,58.05,59.037686240140227870,11410,273,673620.00,4228,37.06,4.90,1.90
25-June-2013,60.95,61.50,58.00,58.40,59.660160262995685227,4867,247,290366.00,1991,40.91,3.50,-2.55
24-June-2013,55.50,60.35,55.05,59.10,58.404505525644658543,7058,175,412219.00,4765,67.51,5.30,3.60
21-June-2013,58.00,58.40,56.70,57.50,57.562622309197651663,3066,96,176487.00,2206,71.95,1.70,-0.50
20-June-2013,58.40,60.45,57.65,58.45,58.958473479948253557,7730,218,455749.00,4216,54.54,2.80,0.05
19-June-2013,59.25,61.25,59.20,59.80,59.854309687261632341,1311,81,78469.00,710,54.16,2.05,0.55
18-June-2013,61.20,62.50,59.90,60.40,60.522420443587270973,4148,156,251047.00,2778,66.97,2.60,-0.80
17-June-2013,61.95,61.95,60.25,60.60,60.766640563821456538,2554,93,155198.00,1327,51.96,1.70,-1.35
14-June-2013,59.85,62.45,59.85,62.00,61.439071566731141199,4136,56,254112.00,3512,84.91,2.60,2.15
13-June-2013,57.80,59.90,57.80,59.50,59.263929053402737613,5187,23,307402.00,5187,100.00,2.10,1.70
12-June-2013,59.05,60.00,58.00,59.05,59.219289340101522842,1970,16,116662.00,1970,100.00,2.00,0.00
11-June-2013,60.20,60.70,58.40,59.20,59.286845168800931315,4295,36,254637.00,4295,100.00,2.30,-1.00
10-June-2013,62.00,62.00,60.25,61.40,61.441786844882166725,2843,25,174679.00,2843,100.00,1.75,-0.60
7-June-2013,59.00,61.85,59.00,60.45,60.705524140930839495,6897,38,418686.00,6897,100.00,2.85,1.45
6-June-2013,58.95,60.10,58.50,60.10,59.202702702702702702,2368,23,140192.00,2368,100.00,1.60,1.15
5-June-2013,59.15,61.60,58.70,60.80,60.172798948751642575,3044,31,183166.00,3044,100.00,2.90,1.65
4-June-2013,59.65,62.75,59.10,61.15,60.044303797468354430,316,10,18974.00,316,100.00,3.65,1.50
3-June-2013,59.00,61.00,59.00,60.25,60.240170535291331122,4222,45,254334.00,4222,100.00,2.00,1.25
31-May-2013,59.30,61.35,58.20,58.45,60.506578036283063287,7221,75,436918.00,7221,100.00,3.15,-0.85
30-May-2013,57.35,59.80,57.15,58.85,58.414358974358974358,2925,28,170862.00,2925,100.00,2.65,1.50
29-May-2013,58.45,60.75,58.45,60.00,59.195352352163234460,5293,40,313321.00,5293,100.00,2.30,1.55
28-May-2013,60.50,61.30,60.00,60.80,60.042838874680306905,6256,33,375628.00,6256,100.00,1.30,0.30
27-May-2013,63.85,63.85,60.25,61.75,60.815438596491228070,1425,12,86662.00,1425,100.00,3.60,-2.10
24-May-2013,60.00,61.00,60.00,61.00,60.538461538461538461,325,4,19675.00,325,100.00,1.00,1.00
23-May-2013,63.15,63.15,60.15,60.15,61.158333333333333333,6120,41,374289.00,6120,100.00,3.00,-3.00
22-May-2013,62.00,65.00,61.05,63.30,63.200141442715700141,4242,23,268095.00,4242,100.00,3.95,1.30
21-May-2013,65.65,65.70,64.05,64.10,65.074199806013579049,2062,21,134183.00,2062,100.00,1.65,-1.55
20-May-2013,65.00,65.00,63.00,63.80,63.428633975481611208,2284,22,144871.00,2284,100.00,2.00,-1.20
17-May-2013,63.70,65.00,62.65,64.25,64.069635627530364372,2470,23,158252.00,2470,100.00,2.35,0.55
16-May-2013,65.00,65.00,63.10,63.70,64.384537131230925737,983,21,63290.00,983,100.00,1.90,-1.30
15-May-2013,66.05,67.75,64.65,65.05,65.961948688382819256,3469,27,228822.00,3469,100.00,3.10,-1.00
14-May-2013,68.00,68.90,65.90,67.50,67.326238532110091743,2725,23,183464.00,2725,100.00,3.00,-0.50
13-May-2013,67.90,68.95,65.50,66.75,67.816878510198049068,6766,53,458849.00,6766,100.00,3.45,-1.15
11-May-2013,67.45,67.45,65.05,66.20,66.052738336713995943,1479,17,97692.00,1479,100.00,2.40,-1.25
10-May-2013,63.50,65.40,63.50,65.20,64.704093567251461988,1710,23,110644.00,1710,100.00,1.90,1.70
9-May-2013,65.50,65.50,64.35,64.50,64.607392607392607392,1001,12,64672.00,1001,100.00,1.15,-1.00
8-May-2013,64.15,65.90,64.10,64.55,64.663835347925514537,3061,35,197936.00,3061,100.00,1.80,0.40
7-May-2013,65.95,65.95,62.20,65.30,64.511445658898742008,9698,60,625632.00,9698,100.00,3.75,-0.65
6-May-2013,62.00,66.00,62.00,63.90,62.475141598489616110,1589,19,99273.00,1589,100.00,4.00,1.90
3-May-2013,61.00,65.45,61.00,64.45,62.971447766207591535,2977,38,187466.00,2977,100.00,4.45,3.45
2-May-2013,61.50,64.70,61.50,63.25,62.865338645418326693,1255,18,78896.00,1255,100.00,3.20,1.75
30-April-2013,62.15,64.00,61.15,63.55,61.939268867924528301,1696,19,105049.00,1696,100.00,2.85,1.40
29-April-2013,62.90,64.85,62.00,63.75,62.531686497672012415,7732,35,483495.00,7732,100.00,2.85,0.85
26-April-2013,60.70,63.75,60.70,61.80,61.709518745014623770,7522,35,464179.00,7522,100.00,3.05,1.10
25-April-2013,59.50,63.75,59.50,61.90,60.949337629788757608,5586,53,340463.00,5586,100.00,4.25,2.40
23-April-2013,62.50,62.50,59.30,60.95,60.872740777420153503,4039,37,245865.00,4039,100.00,3.20,-1.55
22-April-2013,57.00,60.20,56.00,59.95,58.768230494645588985,7844,90,460978.00,7844,100.00,4.20,2.95
18-April-2013,56.20,58.40,56.00,57.35,56.949420740322124894,3539,46,201544.00,3539,100.00,2.40,1.15
17-April-2013,57.05,58.00,56.00,58.00,56.744672454617205998,2534,26,143791.00,2534,100.00,2.00,0.95
16-April-2013,58.40,59.45,56.50,56.60,57.237267582861762328,2474,30,141605.00,2474,100.00,2.95,-1.80
15-April-2013,58.00,58.00,55.70,57.05,57.254564606741573033,2848,25,163061.00,2848,100.00,2.30,-0.95
12-April-2013,60.10,60.50,57.50,57.55,58.225710277095755875,5702,50,332003.00,5702,100.00,3.00,-2.55
11-April-2013,63.70,63.90,60.15,60.50,61.484183344092963202,3098,70,190478.00,2231,72.01,3.75,-3.20
10-April-2013,63.95,63.95,60.45,62.05,61.794552169898430286,2166,38,133847.00,1471,67.91,3.50,-1.90
9-April-2013,61.20,66.00,60.30,61.15,62.649042535163531604,5901,58,369692.00,4317,73.16,5.70,-0.05
8-April-2013,67.35,67.35,63.65,64.80,65.210446247464503042,3944,70,257190.00,2163,54.84,3.70,-2.55
5-April-2013,64.55,67.30,64.10,66.55,66.141433138988151213,5317,67,351674.00,4390,82.57,3.20,2.00
4-April-2013,60.00,69.90,60.00,64.50,65.428826872724950507,15659,164,1024550.00,9984,63.76,9.90,4.50
3-April-2013,61.45,64.90,60.10,64.90,64.003955957011933803,15167,135,970748.00,12600,83.08,4.80,3.45
2-April-2013,56.50,59.80,56.50,59.00,58.982333938266677711,132797,110,7832677.00,128783,96.98,3.30,2.50
1-April-2013,55.50,59.35,55.50,57.30,57.827518811687677123,10233,91,591749.00,7535,73.63,3.85,1.80
28-March-2013,58.00,58.00,54.55,55.05,56.166343981929654727,12396,113,696238.00,8294,66.91,3.45,-2.95
26-March-2013,52.00,57.00,52.00,56.00,53.546248073550512834,150536,109,8060638.00,147000,97.65,5.00,4.00
25-March-2013,53.50,53.95,51.00,52.10,51.532845819369381097,268847,145,13854451.00,265534,98.77,2.95,-1.40
22-March-2013,53.95,53.95,51.50,52.25,52.802011986301369863,4672,71,246691.00,3380,72.35,2.45,-1.70
21-March-2013,57.00,57.00,53.00,53.45,54.291258614435981138,11028,116,598724.00,6997,63.45,4.00,-3.55
20-March-2013,58.50,58.70,53.55,55.00,55.777259475218658892,18865,179,1052238.00,15064,79.85,5.15,-3.50
19-March-2013,60.00,61.70,57.50,58.35,59.134301531382558055,13909,154,822499.00,7832,56.31,4.20,-1.65
18-March-2013,63.95,63.95,59.25,59.85,61.306473406215452647,16282,144,998192.00,10040,61.66,4.70,-4.10
15-March-2013,66.10,66.10,61.55,62.05,63.248892638683821978,28446,233,1799178.00,22275,78.31,4.55,-4.05
14-March-2013,68.40,68.40,65.00,65.75,66.334143377885783718,12345,153,818895.00,9824,79.58,3.40,-2.65
13-March-2013,72.90,72.90,67.00,67.85,68.570989794907361537,10093,103,692087.00,8661,85.81,5.90,-5.05
12-March-2013,73.10,73.10,72.10,72.70,72.713577526852106857,3631,45,264023.00,3183,87.66,1.00,-0.40
11-March-2013,76.00,78.00,72.50,73.95,75.119776444649541096,19503,176,1465061.00,13710,70.30,5.50,-2.05
8-March-2013,73.00,75.80,70.05,74.35,72.783922672213385537,8173,113,594863.00,7137,87.32,5.75,1.35
7-March-2013,68.00,69.95,66.45,69.15,67.696357142857142857,14000,116,947749.00,9880,70.57,3.50,1.15
6-March-2013,66.00,67.75,65.00,67.00,66.199855662663023867,19399,142,1284211.00,17392,89.65,2.75,1.00
5-March-2013,68.70,68.75,65.30,65.70,66.152827363814349879,8683,68,574405.00,8350,96.16,3.45,-3.00
4-March-2013,68.25,68.25,66.00,67.40,67.487496709660436957,3799,46,256385.00,2906,76.49,2.25,-0.85
1-March-2013,66.00,67.40,65.20,66.85,66.457903647837463444,6497,60,431777.00,4646,71.51,2.20,0.85
28-February-2013,66.00,67.40,65.35,65.95,66.462248714352501168,8556,71,568651.00,8556,100.00,2.05,-0.05
27-February-2013,68.75,69.60,66.10,66.55,67.757317722192655667,5637,55,381948.00,5637,100.00,3.50,-2.20
26-February-2013,68.00,69.95,66.90,67.35,68.929401251117068811,20142,51,1388376.00,20142,100.00,3.05,-0.65
25-February-2013,71.30,72.20,68.10,68.50,69.975313896573739093,4699,53,328814.00,4699,100.00,4.10,-2.80
22-February-2013,70.10,71.10,70.00,70.70,70.414598540145985401,4110,44,289404.00,4110,100.00,1.10,0.60
21-February-2013,73.00,73.00,70.15,70.50,70.843072882468811556,1523,33,107894.00,1523,100.00,2.85,-2.50
20-February-2013,72.00,72.50,70.25,71.10,70.968734733756717147,2047,35,145273.00,2047,100.00,2.25,-0.90
19-February-2013,70.00,71.90,70.00,71.35,70.910755148741418764,3933,30,278892.00,3933,100.00,1.90,1.35
18-February-2013,71.60,72.50,70.50,71.40,71.919743178170144462,3738,45,268836.00,3738,100.00,2.00,-0.20
15-February-2013,71.25,72.50,71.00,71.70,71.977676725919801570,2419,44,174114.00,2419,100.00,1.50,0.45
14-February-2013,70.20,72.50,70.20,71.50,71.962252475247524752,1616,25,116291.00,1616,100.00,2.30,1.30
13-February-2013,72.90,73.80,68.00,70.45,71.240339928296374983,7531,82,536511.00,7531,100.00,5.80,-2.45
12-February-2013,74.50,75.35,70.75,71.40,71.510722208528469312,8114,85,580238.00,8114,100.00,4.60,-3.10
11-February-2013,75.00,75.00,74.00,74.45,74.417148690030622660,2939,38,218712.00,2939,100.00,1.00,-0.55
8-February-2013,75.50,75.50,73.00,73.65,74.486980999296270232,2842,54,211692.00,2842,100.00,2.50,-1.85
7-February-2013,76.00,76.90,73.45,73.50,74.236737022247575584,7012,62,520548.00,7012,100.00,3.45,-2.50
6-February-2013,76.25,78.70,75.15,77.30,76.770114942528735632,4002,53,307234.00,4002,100.00,3.55,1.05
5-February-2013,81.00,81.00,75.60,76.40,77.055051187946687270,5177,90,398914.00,5177,100.00,5.40,-4.60
4-February-2013,81.70,84.00,78.90,79.10,79.753335502766026684,15365,159,1225410.00,15365,100.00,5.10,-2.60
1-February-2013,82.20,85.00,82.00,83.00,84.299013243313425084,7702,62,649271.00,7702,100.00,3.00,0.80
31-January-2013,83.35,84.80,81.70,83.90,83.118288956787429070,2291,30,190424.00,2291,100.00,3.10,0.55
30-January-2013,83.00,85.00,83.00,83.35,84.283582089552238805,3886,37,327526.00,3886,100.00,2.00,0.35
29-January-2013,83.20,84.75,82.80,83.00,84.027345709984947315,3986,40,334933.00,3986,100.00,1.95,-0.20
28-January-2013,85.00,85.00,83.25,84.85,84.807732065329749844,4837,42,410215.00,4837,100.00,1.75,-0.15
25-January-2013,84.00,84.00,81.40,82.50,82.830895795246800731,3282,56,271851.00,3282,100.00,2.60,-1.50
24-January-2013,83.95,85.75,83.00,83.40,84.277648766328011611,6890,51,580673.00,6890,100.00,2.75,-0.55
23-January-2013,89.40,89.40,83.00,83.65,84.867744527013456517,9958,104,845113.00,9958,100.00,6.40,-5.75
22-January-2013,88.00,91.25,84.70,86.35,88.851205936920222634,5390,85,478908.00,5390,100.00,6.55,-1.65
21-January-2013,87.80,88.50,84.10,87.55,86.654961112420457223,4243,70,367677.00,4243,100.00,4.40,-0.25
18-January-2013,87.45,87.70,84.80,85.35,86.005014326647564469,4188,78,360189.00,4188,100.00,2.90,-2.10
17-January-2013,85.50,91.00,85.50,86.55,87.223502866203195511,16398,90,1430291.00,16398,100.00,5.50,1.05
16-January-2013,82.20,89.25,82.20,89.25,88.251487477514874775,14454,188,1275587.00,14454,100.00,7.05,7.05
