Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-November-2014,83.05,88.00,83.05,86.10,86.477853579065268302,9821,234,849299.00,7136,72.66,4.95,3.05
20-November-2014,87.00,88.60,84.00,84.90,86.028436789080272993,12308,343,1058838.00,8711,70.78,4.60,-2.10
19-November-2014,92.00,92.00,86.00,87.35,88.260594252313687286,12318,295,1087194.00,8935,72.54,6.00,-4.65
18-November-2014,92.65,95.50,87.50,88.65,91.124067796610169491,10325,332,940856.00,6578,63.71,8.00,-4.00
17-November-2014,98.00,98.00,90.00,90.65,92.632822156099794003,21845,445,2023564.00,16233,74.31,8.00,-7.35
14-November-2014,97.70,102.00,96.25,97.45,99.011075369518302862,24559,815,2431613.00,14717,59.93,5.75,-0.25
13-November-2014,100.00,100.00,95.55,96.15,97.291858070647869475,12626,328,1228407.00,8998,71.27,4.45,-3.85
12-November-2014,98.50,105.00,97.55,99.00,99.918738910175637102,38887,1068,3885540.00,22935,58.98,7.45,0.50
11-November-2014,107.00,107.00,96.00,97.50,100.390157139321950012,32328,1158,3245413.00,20981,64.90,11.00,-9.50
10-November-2014,96.00,109.40,95.10,105.00,103.680491807838882861,71898,2291,7454420.00,35753,49.73,14.30,9.00
7-November-2014,86.50,101.80,85.50,96.35,96.468590971272229822,109650,2524,10577781.00,55248,50.39,16.30,9.85
5-November-2014,88.90,88.90,85.00,86.25,86.476864657071867235,21331,388,1844638.00,15161,71.07,3.90,-2.65
3-November-2014,82.20,89.65,81.05,86.05,85.576688583383144052,41825,613,3579245.00,26084,62.36,8.60,3.85
31-October-2014,84.95,85.00,81.70,82.30,82.980447752377576938,16929,234,1404776.00,11604,68.55,3.30,-2.65
30-October-2014,83.15,85.00,83.00,83.05,84.234899598393574297,24900,98,2097449.00,23385,93.92,2.00,-0.10
29-October-2014,85.00,85.00,83.10,83.55,84.357269503546099290,10152,241,856395.00,7849,77.31,1.90,-1.45
28-October-2014,81.10,85.50,80.00,84.95,84.492368482218950956,12907,151,1090543.00,10612,82.22,5.50,3.85
27-October-2014,84.00,85.85,83.00,84.65,84.004000000000000000,3500,99,294014.00,2629,75.11,2.85,0.65
23-October-2014,82.90,88.95,79.30,84.00,83.806945118989800874,12354,289,1035351.00,7798,63.12,9.65,1.10
22-October-2014,80.00,82.00,80.00,81.55,81.379291553133514986,3670,86,298662.00,2919,79.54,2.00,1.55
21-October-2014,79.20,81.95,79.00,79.80,79.789522058823529411,2176,60,173622.00,1585,72.84,2.95,0.60
20-October-2014,78.50,80.90,78.00,79.10,79.514238683127572016,6075,103,483049.00,4596,75.65,2.90,0.60
17-October-2014,79.95,81.50,76.50,77.70,78.082916926920674578,6404,152,500043.00,4021,62.79,5.00,-2.25
16-October-2014,82.00,82.00,79.00,79.95,81.420756234915526950,8701,157,708442.00,7050,81.03,3.00,-2.05
14-October-2014,84.00,84.00,81.00,81.90,82.266068432187933172,13707,123,1127621.00,12676,92.48,3.00,-2.10
13-October-2014,80.95,83.40,80.90,82.05,82.287162977867203219,12425,215,1022418.00,10311,82.99,2.50,1.10
10-October-2014,76.60,83.45,76.60,82.40,82.593820224719101123,1780,69,147017.00,1125,63.20,6.85,5.80
9-October-2014,87.90,87.90,82.30,84.00,83.528959092750101255,4938,106,412466.00,3989,80.78,5.60,-3.90
8-October-2014,78.80,83.90,78.50,81.65,80.865200153472311037,7819,252,632285.00,5658,72.36,5.40,2.85
7-October-2014,84.25,84.40,82.30,82.75,83.661324463259752041,6614,195,553336.00,5421,81.96,2.10,-1.50
1-October-2014,82.20,85.50,80.75,84.15,83.369720597790773229,7695,301,641530.00,5787,75.20,4.75,1.95
30-September-2014,83.00,84.90,82.00,82.20,82.904812268640930724,3782,109,313546.00,3150,83.29,2.90,-0.80
29-September-2014,83.20,84.90,82.70,82.95,83.467376156087672621,7893,187,658808.00,5906,74.83,2.20,-0.25
26-September-2014,80.85,84.90,80.00,83.50,82.215265717262938520,11516,402,946791.00,7903,68.63,4.90,2.65
25-September-2014,85.05,87.80,81.20,82.90,84.559545893002893819,13477,275,1139609.00,8605,63.85,6.60,-2.15
24-September-2014,87.50,89.50,85.10,86.70,87.331242551590039515,15943,437,1392322.00,11053,69.33,4.40,-0.80
23-September-2014,86.05,88.60,86.05,87.35,87.558967918712181755,8759,241,766929.00,6064,69.23,2.55,1.30
22-September-2014,90.40,91.50,87.50,87.85,89.427462396894711305,16488,500,1474480.00,12435,75.42,4.00,-2.55
19-September-2014,96.90,97.15,88.60,90.00,91.100825354902608121,15145,715,1379722.00,9235,60.98,8.55,-6.90
18-September-2014,84.15,98.00,83.90,94.90,95.310859627249768229,62562,1767,5962838.00,35219,56.29,14.10,10.75
17-September-2014,88.00,88.00,82.00,84.80,84.248173751041819875,20397,644,1718410.00,14707,72.10,6.00,-3.20
16-September-2014,96.80,96.90,81.30,83.85,89.689333092681165959,22162,638,1987695.00,14785,66.71,15.60,-12.95
15-September-2014,93.00,102.40,90.10,93.95,96.189709480832101008,150799,3417,14505312.00,81380,53.97,12.30,0.95
12-September-2014,77.45,91.30,76.00,91.30,88.099708705951692792,88227,1383,7772773.00,55098,62.45,15.30,13.85
11-September-2014,75.70,76.90,75.30,76.10,75.741690028033640368,7491,144,567381.00,5181,69.16,1.60,0.40
10-September-2014,76.00,79.60,75.70,76.10,76.708905131264916467,13408,153,1028513.00,6887,51.36,3.90,0.10
9-September-2014,76.25,79.50,76.25,77.00,77.914857896630291401,8339,111,649732.00,5161,61.89,3.25,0.75
8-September-2014,74.50,79.00,74.50,76.85,76.775832053251408090,19530,219,1499432.00,6325,32.39,4.50,2.35
5-September-2014,75.00,78.55,75.00,76.95,77.083185491819436231,10146,163,782086.00,6525,64.31,3.55,1.95
4-September-2014,75.50,79.00,75.10,75.55,76.128308039633763953,7973,103,606971.00,3110,39.01,3.90,0.05
3-September-2014,78.50,78.50,75.80,76.90,76.762687022900763358,16375,203,1256989.00,8816,53.84,2.70,-1.60
2-September-2014,76.00,79.00,75.10,77.95,76.928941558148965890,22193,247,1707284.00,11697,52.71,3.90,1.95
1-September-2014,79.40,79.40,76.00,77.05,76.918372635397771443,11577,145,890484.00,5930,51.22,3.40,-2.35
28-August-2014,72.55,77.90,72.55,76.05,76.033363733090135278,13158,315,1000447.00,8017,60.93,5.35,3.50
27-August-2014,75.00,75.15,72.00,73.10,73.033726812816188870,8895,175,649635.00,3890,43.73,3.15,-1.90
26-August-2014,74.65,76.40,72.00,72.85,73.348215535339398180,7145,292,524073.00,4417,61.82,4.40,-1.80
25-August-2014,79.00,79.45,73.95,74.95,75.854967792309193831,15369,295,1165815.00,13310,86.60,5.50,-4.05
22-August-2014,77.50,80.00,76.25,78.85,78.114522318723490203,4951,114,386745.00,3921,79.20,3.75,1.35
21-August-2014,79.60,79.60,75.55,76.05,76.712518660695244188,4689,103,359705.00,4132,88.12,4.05,-3.55
20-August-2014,77.50,81.00,75.80,77.05,77.805500982318271119,2545,91,198015.00,1722,67.66,5.20,-0.45
19-August-2014,79.10,79.60,77.55,77.55,78.499011857707509881,1012,41,79441.00,837,82.71,2.05,-1.55
18-August-2014,78.25,82.60,78.25,79.65,80.123335669236159775,8562,190,686016.00,3563,41.61,4.35,1.40
14-August-2014,82.40,82.40,77.55,79.00,79.041995359628770301,12930,278,1022013.00,9390,72.62,4.85,-3.40
13-August-2014,78.90,86.95,77.10,80.15,81.916559170186071990,56591,866,4635740.00,29328,51.82,9.85,1.25
12-August-2014,76.90,79.00,76.80,77.70,77.934081130915795943,6508,90,507195.00,3750,57.62,2.20,0.80
11-August-2014,78.00,82.00,75.50,78.00,78.416142433234421364,8425,191,660656.00,2785,33.06,6.50,0.00
8-August-2014,77.25,79.90,75.05,77.65,76.598356955854473232,11077,135,848480.00,6640,59.94,4.85,0.40
7-August-2014,73.00,80.00,73.00,79.00,78.510910409387566747,15169,209,1190932.00,6999,46.14,7.00,6.00
6-August-2014,74.65,80.50,74.65,77.90,78.173460605586417338,12781,219,999135.00,5366,41.98,5.85,3.25
5-August-2014,72.75,76.90,72.75,76.45,75.281643227239082161,2702,118,203411.00,1643,60.81,4.15,3.70
4-August-2014,75.25,78.40,74.50,74.80,75.254100367197062423,4085,56,307413.00,3685,90.21,3.90,-0.45
1-August-2014,72.60,76.70,72.60,75.80,74.916464303059737736,2059,152,154253.00,1406,68.29,4.10,3.20
31-July-2014,74.00,78.00,74.00,74.35,74.773675014560279557,8585,107,641932.00,7780,90.62,4.00,0.35
30-July-2014,78.00,78.00,73.60,74.50,75.341275571600481347,4155,174,313043.00,1711,41.18,4.40,-3.50
28-July-2014,72.50,81.00,72.50,76.70,76.452843037112700034,2937,79,224542.00,1690,57.54,8.50,4.20
25-July-2014,78.70,80.45,77.15,79.85,79.597748115863070916,11013,256,876610.00,8301,75.37,3.30,1.15
24-July-2014,77.50,81.50,71.10,80.20,79.002047502047502047,19536,314,1543384.00,12646,64.73,10.40,2.70
23-July-2014,76.55,78.25,75.00,75.30,76.497528830313014827,2428,115,185736.00,1857,76.48,3.25,-1.25
22-July-2014,79.00,79.00,75.60,76.10,76.588955026455026455,3024,73,231605.00,2592,85.71,3.40,-2.90
21-July-2014,80.00,80.00,76.05,77.00,77.143935581278309008,1987,105,153285.00,1186,59.69,3.95,-3.00
18-July-2014,80.00,80.00,75.25,77.50,78.215169787369089178,6302,111,492912.00,5361,85.07,4.75,-2.50
17-July-2014,81.00,81.50,75.50,77.45,79.103642218895994919,22047,295,1743998.00,9772,44.32,6.00,-3.55
16-July-2014,74.00,81.40,74.00,80.45,79.620215072797273974,22597,279,1799178.00,16868,74.65,7.40,6.45
15-July-2014,76.00,76.85,72.00,75.30,74.552766606573290805,7211,124,537600.00,5874,81.46,4.85,-0.70
14-July-2014,69.00,74.50,69.00,72.85,71.811307713574785734,7234,149,519483.00,5345,73.89,5.50,3.85
11-July-2014,77.00,77.00,71.10,71.50,73.364849553065592345,7943,108,582737.00,6196,78.01,5.90,-5.50
10-July-2014,71.50,79.60,71.50,75.95,75.072437748809616735,12811,179,961753.00,7955,62.10,8.10,4.45
9-July-2014,74.00,78.90,73.00,73.05,74.791226645004061738,8617,131,644476.00,5787,67.16,5.90,-0.95
8-July-2014,75.70,80.90,73.75,74.70,76.686885245901639344,16470,155,1263033.00,10804,65.60,7.15,-1.00
7-July-2014,79.00,82.00,77.25,79.35,80.328453621428114811,15643,309,1256578.00,11089,70.89,4.75,0.35
4-July-2014,74.00,77.00,73.45,77.00,76.578715552645675852,16801,191,1286599.00,15265,90.86,3.55,3.00
3-July-2014,74.50,76.80,72.75,73.35,73.783720930232558139,1290,69,95181.00,911,70.62,4.05,-1.15
2-July-2014,75.00,75.90,72.55,73.35,73.992103075644222776,7218,177,534075.00,3331,46.15,3.35,-1.65
1-July-2014,72.75,77.30,72.75,74.10,74.279591836734693877,1470,47,109191.00,1084,73.74,4.55,1.35
30-June-2014,75.00,76.55,73.50,74.10,74.725506522342492367,7206,140,538472.00,4808,66.72,3.05,-0.90
27-June-2014,75.30,75.40,73.60,74.70,74.862518815855494229,3986,78,298402.00,2617,65.65,1.80,-0.60
26-June-2014,75.00,75.80,72.25,74.80,74.785431796936794420,13907,174,1040041.00,5693,40.94,3.55,-0.20
25-June-2014,72.00,76.75,72.00,73.55,74.850140287176101666,6059,68,453517.00,2022,33.37,4.75,1.55
24-June-2014,73.00,76.85,73.00,75.00,75.318435754189944134,9308,111,701064.00,7755,83.32,3.85,2.00
23-June-2014,76.45,76.45,71.70,74.65,74.709721781445043901,9453,118,706231.00,6624,70.07,4.75,-1.80
20-June-2014,69.10,73.20,69.10,73.20,72.810428137993032925,8899,120,647940.00,7965,89.50,4.10,4.10
19-June-2014,69.80,73.25,68.40,69.75,70.576499822506212282,2817,99,198814.00,1488,52.82,4.85,-0.05
18-June-2014,70.10,73.75,70.00,70.55,71.742584745762711864,4720,194,338625.00,3250,68.86,3.75,0.45
17-June-2014,69.00,73.80,69.00,70.75,71.123041013671223741,11996,159,853192.00,7765,64.73,4.80,1.75
16-June-2014,71.20,73.80,70.00,70.70,71.577717085709695557,12449,192,891071.00,9547,76.69,3.80,-0.50
13-June-2014,77.65,77.65,72.95,73.55,74.358552631578947368,6080,163,452100.00,5267,86.63,4.70,-4.10
12-June-2014,78.00,78.75,73.75,75.55,76.547751541585200782,6649,135,508966.00,4151,62.43,5.00,-2.45
11-June-2014,80.90,80.90,75.00,75.45,77.535059562022968828,14019,227,1086964.00,6316,45.05,5.90,-5.45
10-June-2014,83.90,83.90,77.00,78.00,79.143613939243440112,12081,220,956134.00,7502,62.10,6.90,-5.90
9-June-2014,80.00,81.90,79.50,80.85,80.988777926490270771,19426,269,1573288.00,13215,68.03,2.40,0.85
6-June-2014,80.00,83.25,78.10,79.40,80.997054491899852724,10864,156,879952.00,8375,77.09,5.15,-0.60
5-June-2014,79.50,83.00,79.50,80.15,81.808898350954425720,27713,329,2267170.00,15581,56.22,3.50,0.65
4-June-2014,76.50,79.10,76.00,79.10,78.957097345132743362,14125,132,1115269.00,12667,89.68,3.10,2.60
3-June-2014,74.25,77.00,72.60,75.35,74.913846873538125682,12826,198,960845.00,8012,62.47,4.40,1.10
2-June-2014,73.25,77.00,73.25,74.45,74.899853801169590643,4104,118,307389.00,2590,63.11,3.75,1.20
30-May-2014,71.10,75.95,70.35,75.70,74.004516966856755688,17711,253,1310694.00,11035,62.31,5.60,4.60
29-May-2014,78.50,78.50,72.30,72.55,73.814006561118242761,7011,165,517510.00,5180,73.88,6.20,-5.95
28-May-2014,79.90,79.90,75.70,76.00,76.864565698658679515,7679,164,590243.00,6065,78.98,4.20,-3.90
27-May-2014,81.25,82.80,79.00,79.00,79.243725868725868725,2072,83,164193.00,1960,94.59,3.80,-2.25
26-May-2014,87.90,87.90,83.15,83.15,84.230087691398973147,44018,437,3707640.00,32909,74.76,4.75,-4.75
23-May-2014,90.00,90.80,85.55,87.50,88.236246514342534748,46261,541,4081897.00,31525,68.15,5.25,-2.50
22-May-2014,74.00,82.55,74.00,82.55,80.207161353692293954,44796,376,3592960.00,28795,64.28,8.55,8.55
21-May-2014,75.00,77.00,72.00,75.05,74.317968047582820388,28918,296,2149127.00,10705,37.02,5.00,0.05
20-May-2014,72.00,75.25,70.00,74.40,73.222427259462707063,23302,309,1706229.00,19761,84.80,5.25,2.40
19-May-2014,67.00,71.15,66.00,70.65,68.706317248663278104,15149,197,1040832.00,13938,92.01,5.15,3.65
16-May-2014,66.15,68.00,64.60,65.20,65.931156848828956706,8454,158,557382.00,7412,87.67,3.40,-0.95
15-May-2014,68.90,69.00,65.60,66.65,68.105271966527196652,5975,137,406929.00,4882,81.71,3.40,-2.25
14-May-2014,68.50,71.50,66.00,66.55,66.863524925088531735,3671,133,245456.00,2558,69.68,5.50,-1.95
13-May-2014,69.50,71.95,67.95,68.05,69.344527637084342655,9082,283,629787.00,5853,64.45,4.00,-1.45
12-May-2014,76.90,77.95,67.50,68.70,73.999758023048304648,33061,600,2446506.00,21487,64.99,10.45,-8.20
9-May-2014,73.00,73.20,64.00,73.20,72.233894603758404689,17401,313,1256942.00,13872,79.72,9.20,0.20
8-May-2014,64.85,69.25,61.25,66.55,65.873781074028292816,14562,257,959254.00,6352,43.62,8.00,1.70
7-May-2014,65.00,65.00,63.00,63.25,63.492901508429458740,2254,62,143113.00,1700,75.42,2.00,-1.75
6-May-2014,64.00,64.00,61.15,62.40,62.772093023255813953,2150,32,134960.00,1862,86.60,2.85,-1.60
5-May-2014,62.50,63.50,62.20,62.20,62.816586921850079744,4389,75,275702.00,4090,93.19,1.30,-0.30
2-May-2014,64.90,66.55,62.55,63.25,63.318181818181818181,7678,106,486157.00,6540,85.18,4.00,-1.65
30-April-2014,63.20,65.75,62.50,63.65,64.342713034244757101,3767,97,242379.00,2759,73.24,3.25,0.45
29-April-2014,63.30,65.95,63.30,65.00,65.359567901234567901,1296,72,84706.00,672,51.85,2.65,1.70
28-April-2014,64.90,64.95,63.25,64.25,64.292232361451146227,4493,80,288865.00,3520,78.34,1.70,-0.65
25-April-2014,68.75,68.75,63.25,63.65,64.940230224321133412,6776,140,440035.00,3668,54.13,5.50,-5.10
23-April-2014,63.00,66.95,62.50,66.40,65.338161106590724165,6145,152,401503.00,4017,65.37,4.45,3.40
22-April-2014,64.75,67.25,63.35,63.95,64.322098976109215017,9376,158,603084.00,5139,54.81,3.90,-0.80
21-April-2014,67.60,69.15,66.30,66.55,66.965056030847090010,8299,150,555743.00,6275,75.61,2.85,-1.05
17-April-2014,68.00,70.50,67.95,69.75,68.895138434706780030,9174,211,632044.00,5552,60.52,2.55,1.75
16-April-2014,73.60,74.90,70.05,70.45,70.641647748770336738,21144,384,1493647.00,11867,56.12,4.85,-3.15
15-April-2014,67.75,73.70,67.75,73.70,73.009476367006487488,43160,625,3151089.00,33807,78.33,5.95,5.95
11-April-2014,61.50,67.00,60.00,67.00,64.860473639695517338,35470,384,2300601.00,31251,88.11,7.00,5.50
10-April-2014,60.90,63.50,58.55,60.95,61.643110983047591605,41646,451,2567189.00,20658,49.60,4.95,0.05
9-April-2014,61.50,61.50,57.55,58.70,58.464706353657559490,12481,122,729698.00,8938,35.81,3.95,-2.80
7-April-2014,61.80,61.80,55.90,59.10,59.084590009425070688,4244,91,250755.00,3051,35.94,5.90,-2.70
4-April-2014,59.00,59.95,56.30,58.85,58.628505864354920958,3922,185,229941.00,1438,36.66,3.65,-0.15
3-April-2014,59.40,63.00,57.70,58.35,59.556149318463444857,12912,286,768989.00,10109,78.29,5.30,-1.05
2-April-2014,54.50,59.50,53.90,59.10,58.006026312066770405,35345,624,2050223.00,20714,58.61,5.60,4.60
1-April-2014,53.55,54.75,52.00,54.15,53.761334691798267957,7852,179,422134.00,7150,91.06,2.75,0.60
31-March-2014,51.40,53.45,51.20,52.70,52.628799019607843137,8160,227,429451.00,3415,41.85,2.25,1.30
28-March-2014,51.30,53.45,51.15,51.40,51.753871230643846780,4908,254,254008.00,3252,66.26,2.30,0.10
27-March-2014,54.10,54.10,50.50,51.60,51.943094135802469135,5184,229,269273.00,3601,69.46,3.60,-2.50
26-March-2014,53.25,54.75,50.50,52.25,52.818031235210601041,4226,118,223209.00,3942,93.28,4.25,-1.00
25-March-2014,56.00,57.85,52.50,52.85,54.115290669272105520,12282,323,664644.00,7150,58.22,5.35,-3.15
24-March-2014,53.40,55.00,53.00,54.35,54.042789019203505606,7759,196,419318.00,4545,58.58,2.00,0.95
22-March-2014,54.00,54.95,53.60,54.20,54.195614035087719298,1140,23,61783.00,120,10.53,1.35,0.20
21-March-2014,54.85,55.00,53.50,53.75,53.982892057026476578,2455,49,132528.00,2279,92.83,1.50,-1.10
20-March-2014,52.15,54.10,52.15,53.80,53.508992457938503190,5171,96,276695.00,4973,96.17,1.95,1.65
19-March-2014,53.90,53.90,51.25,52.45,51.613979348689436060,1259,21,64982.00,1225,97.30,2.65,-1.45
18-March-2014,54.00,54.00,52.30,52.75,52.839265212399540757,2613,44,138069.00,2313,88.52,1.70,-1.25
14-March-2014,55.90,55.90,52.10,52.60,53.417506874427131072,4364,122,233114.00,3688,84.51,3.80,-3.30
13-March-2014,56.70,56.70,53.15,54.15,54.399578651685393258,7120,134,387325.00,5333,74.90,3.55,-2.55
12-March-2014,58.00,58.00,54.25,54.95,54.860421940928270042,5925,124,325048.00,3301,55.71,3.75,-3.05
11-March-2014,57.50,57.50,53.50,55.40,55.118672547784078975,4761,160,262420.00,3247,68.20,4.00,-2.10
10-March-2014,54.00,55.40,53.00,53.95,54.311034115138592750,7504,154,407550.00,3963,52.81,2.40,-0.05
7-March-2014,57.00,57.00,53.60,54.75,54.836772983114446529,7462,160,409192.00,4120,55.21,3.40,-2.25
6-March-2014,56.90,56.95,53.30,53.95,54.469380446460546735,8377,107,456290.00,5840,69.71,3.65,-2.95
5-March-2014,56.40,56.40,53.50,55.00,54.511291779584462511,11070,201,603440.00,7074,63.90,2.90,-1.40
4-March-2014,55.50,55.90,53.00,53.90,54.019102749638205499,3455,165,186636.00,1868,54.07,2.90,-1.60
3-March-2014,56.95,57.10,52.90,54.60,56.358367755664038052,7989,187,450247.00,6311,79.00,4.20,-2.35
28-February-2014,50.80,54.40,50.50,54.40,53.853349610865252556,6553,134,352901.00,6553,100.00,3.90,3.60
26-February-2014,51.50,53.60,49.80,51.85,51.457862281603288797,3892,57,200274.00,3892,100.00,3.80,0.35
25-February-2014,49.00,51.10,49.00,51.10,50.192846034214618973,3215,83,161370.00,3215,100.00,2.10,2.10
24-February-2014,47.25,49.40,45.30,48.70,47.454196217494089834,3384,80,160585.00,3384,100.00,4.10,1.45
21-February-2014,48.45,48.90,47.00,47.55,47.995427824951012410,1531,53,73481.00,1531,100.00,1.90,-0.90
20-February-2014,49.35,49.35,46.60,47.05,46.974851190476190476,6720,60,315671.00,6720,100.00,2.75,-2.30
19-February-2014,51.00,51.00,48.50,49.05,49.503440366972477064,1744,60,86334.00,1744,100.00,2.50,-1.95
18-February-2014,48.40,50.00,48.40,49.95,49.412958626073380171,1281,41,63298.00,1281,100.00,1.60,1.55
17-February-2014,50.95,51.00,47.50,47.65,48.933823529411764705,2856,94,139755.00,2856,100.00,3.50,-3.30
14-February-2014,51.50,51.50,49.05,49.25,50.172431865828092243,1908,53,95729.00,1908,100.00,2.45,-2.25
13-February-2014,53.00,53.00,50.40,50.55,51.043697478991596638,2975,69,151855.00,2975,100.00,2.60,-2.45
12-February-2014,54.00,54.00,53.00,53.05,53.582857142857142857,350,15,18754.00,350,100.00,1.00,-0.95
11-February-2014,56.25,56.40,53.60,54.35,54.345881400526209269,4941,62,268523.00,4941,100.00,2.80,-1.90
10-February-2014,53.00,56.70,52.60,54.00,54.231500000000000000,2000,53,108463.00,2000,100.00,4.10,1.00
7-February-2014,54.25,55.00,54.00,54.20,54.107692307692307692,1625,26,87925.00,1625,100.00,1.00,-0.05
6-February-2014,54.10,54.30,54.10,54.30,54.200000000000000000,100,3,5420.00,100,100.00,0.20,0.20
5-February-2014,56.65,56.85,54.00,54.30,55.752830188679245283,2650,58,147745.00,2650,100.00,2.85,-2.35
4-February-2014,56.95,57.50,53.95,54.15,55.395681063122923588,3010,65,166741.00,3010,100.00,3.55,-2.80
3-February-2014,56.75,57.00,55.00,56.75,56.819827776551115036,4529,81,257337.00,4529,100.00,2.00,0.00
31-January-2014,53.95,54.30,53.95,54.30,54.275031055900621118,4025,27,218457.00,4025,100.00,0.35,0.35
30-January-2014,51.60,53.75,51.15,51.75,51.280972724285244824,6086,79,312096.00,6086,100.00,2.60,0.15
29-January-2014,53.35,55.00,53.35,53.80,53.810564663023679417,549,21,29542.00,549,100.00,1.65,0.45
28-January-2014,53.60,57.00,53.60,55.05,55.293571428571428571,1400,15,77411.00,1400,100.00,3.40,1.45
27-January-2014,57.05,57.50,54.50,56.10,56.018846300776773207,7853,70,439916.00,7853,100.00,3.00,-0.95
24-January-2014,55.15,59.80,55.00,57.15,57.682393920202659911,3158,62,182161.00,3158,100.00,4.80,2.00
23-January-2014,58.05,58.05,56.50,57.15,57.052678571428571428,3360,50,191697.00,3360,100.00,1.55,-0.90
22-January-2014,59.10,60.00,57.55,58.10,58.753156721960881406,4039,95,237304.00,4039,100.00,2.45,-1.00
21-January-2014,60.00,62.25,59.05,59.05,60.354057591623036649,3056,48,184442.00,3056,100.00,3.20,-0.95
20-January-2014,58.40,60.00,56.25,59.75,59.159837453437182526,5906,67,349398.00,5906,100.00,3.75,1.35
17-January-2014,57.50,59.60,56.05,58.40,57.369992144540455616,1273,51,73032.00,1273,100.00,3.55,0.90
16-January-2014,57.55,58.50,56.75,57.50,57.803587443946188340,3345,47,193353.00,3345,100.00,1.75,-0.05
15-January-2014,57.00,59.65,57.00,59.55,58.500108483402039487,4609,91,269627.00,4609,100.00,2.65,2.55
14-January-2014,58.25,58.25,55.60,58.00,57.560975609756097560,369,16,21240.00,369,100.00,2.65,-0.25
13-January-2014,56.50,56.55,56.20,56.25,56.475746268656716417,1072,21,60542.00,1072,100.00,0.35,-0.25
10-January-2014,57.90,59.75,56.10,56.10,58.531909282700421940,3792,56,221953.00,3792,100.00,3.65,-1.80
